Date,gross_return,turnover,transaction_cost,net_return,gross_exposure,net_exposure,gross_equity,net_equity
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,1.087427030420275,1.0496640177315024
2023-12-22,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.087427030420275,1.049572172129951
2023-12-26,-0.00152149798851428,0.35,8.75e-05,-0.00160899798851428,0.0,0.0,1.0857725123808346,1.047883412616193
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0857725123808346,1.047883412616193
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0857725123808346,1.047883412616193
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0857725123808346,1.047883412616193
2024-01-02,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0857725123808346,1.0477917228175893
2024-01-03,0.0004051553553565308,0.35,8.75e-05,0.0003176553553565308,0.0,0.0,1.0862124189289246,1.0481245594696404
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0862124189289246,1.0481245594696404
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0862124189289246,1.0481245594696404
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0862124189289246,1.0481245594696404
2024-01-09,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0862124189289246,1.048032848570687
2024-01-10,-0.000566731758096794,0.35,8.75e-05,-0.000654231758096794,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0855968278550785,1.0473471921976234
2024-01-24,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0855968278550785,1.047255549318306
2024-01-25,0.0010314517473034336,0.35,8.75e-05,0.0009439517473034336,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0867165686000366,1.0482441080239582
2024-02-07,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0867165686000366,1.0481523866645062
2024-02-08,0.00023183832897358025,0.35,8.75e-05,0.00014433832897358024,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.086968511153369,1.048303675228507
2024-03-07,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.086968511153369,1.0482119486569246
2024-03-08,0.0013173425921566772,0.35,8.75e-05,0.0012298425921566773,0.0,0.0,1.0884004210694442,1.0495010843569903
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0884004210694442,1.0495010843569903
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0884004210694442,1.0495010843569903
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0884004210694442,1.0495010843569903
2024-03-14,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0884004210694442,1.049409253012109
2024-03-15,0.0002517570322069041,0.35,8.75e-05,0.0001642570322069041,0.0,0.0,1.0886744335293055,1.0495816258615793
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0886744335293055,1.0495816258615793
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0886744335293055,1.0495816258615793
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0886744335293055,1.0495816258615793
2024-03-21,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0886744335293055,1.0494897874693163
2024-03-22,0.0001817938774352767,0.35,8.75e-05,9.42938774352767e-05,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0888723478758415,1.0495887479307056
2024-04-19,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0888723478758415,1.0494969089152617
2024-04-22,0.001430557065180259,0.35,8.75e-05,0.0013430570651802591,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0904300419061748,1.0509064431536652
2024-06-03,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0904300419061748,1.0508144888398891
2024-06-04,0.00012051590327246439,0.35,8.75e-05,3.301590327246439e-05,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0905614560676304,1.05084918242941
2024-06-25,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0905614560676304,1.0507572331259474
2024-06-26,0.0011750269739108734,0.35,8.75e-05,0.0010875269739108735,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0918428951952173,1.0518999599600036
2024-07-17,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0918428951952173,1.0518079187135072
2024-07-18,0.0003866717912884407,0.35,8.75e-05,0.0002991717912884407,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0922650800433078,1.05212258997264
2024-07-31,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0922650800433078,1.0520305292460175
2024-08-01,-0.0017941957042540114,0.35,8.75e-05,-0.0018816957042540113,0.0,0.0,1.0903053427287874,1.0500509279183912
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0903053427287874,1.0500509279183912
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0903053427287874,1.0500509279183912
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0903053427287874,1.0500509279183912
2024-08-07,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0903053427287874,1.0499590484621983
2024-08-08,0.006848356631560425,0.35,8.75e-05,0.0067608566315604255,0.0,0.0,1.09777214255309,1.057057671057861
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.09777214255309,1.057057671057861
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.09777214255309,1.057057671057861
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.09777214255309,1.057057671057861
2024-08-14,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.09777214255309,1.0569651785116434
2024-08-15,0.001130682739558935,0.35,8.75e-05,0.001043182739558935,0.0,0.0,1.0990133745666435,1.0580677863421817
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0990133745666435,1.0580677863421817
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0990133745666435,1.0580677863421817
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0990133745666435,1.0580677863421817
2024-08-21,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0990133745666435,1.0579752054108766
2024-08-22,0.0013589807257685632,0.35,8.75e-05,0.0012714807257685633,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.1005069125600415,1.0593204004928976
2024-09-05,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1005069125600415,1.0592277099578544
2024-09-06,0.001120488847112965,0.35,8.75e-05,0.0010329888471129652,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.1017400182817358,1.060321880368794
2024-09-26,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1017400182817358,1.0602291022042616
2024-09-27,0.0014861413047412275,0.35,8.75e-05,0.0013986413047412276,0.0,0.0,1.1033773596299905,1.0617119824190933
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.1033773596299905,1.0617119824190933
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.1033773596299905,1.0617119824190933
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,1.1033773596299905,1.0617119824190933
2024-10-03,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1033773596299905,1.0616190826206315
2024-10-04,-0.0007150636766673762,0.35,8.75e-05,-0.0008025636766673762,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,1.102588374558462,1.0607670657064632
2024-10-17,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.102588374558462,1.060674248588214
2024-10-18,0.0019394352632047041,0.35,8.75e-05,0.0018519352632047042,0.0,0.0,1.1047267733328803,1.0626385486319476
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.1047267733328803,1.0626385486319476
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,1.1047267733328803,1.0626385486319476
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,1.1047267733328803,1.0626385486319476
2024-10-24,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1047267733328803,1.0625455677589424
2024-10-25,-0.00029374178009042176,0.35,8.75e-05,-0.0003812417800904218,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1044022689239679,1.0621404809952628
2024-11-07,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1044022689239679,1.0620475437031758
2024-11-08,0.0031766335666239213,0.35,8.75e-05,0.0030891335666239214,0.0,0.0,1.1079105502424873,1.0653283504197797
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.1079105502424873,1.0653283504197797
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1079105502424873,1.0653283504197797
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1079105502424873,1.0653283504197797
2024-11-14,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1079105502424873,1.065235134189118
2024-11-15,-0.0007100540659988824,0.35,8.75e-05,-0.0007975540659988824,0.0,0.0,1.1071238738515246,1.0643855515766005
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1071238738515246,1.0643855515766005
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1071238738515246,1.0643855515766005
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,1.1071238738515246,1.0643855515766005
2024-11-21,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1071238738515246,1.0642924178408375
2024-11-22,-0.00032059374680108493,0.35,8.75e-05,-0.00040809374680108495,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1067689368606337,1.0638580867603489
2024-12-20,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.1067689368606337,1.0637649991777574
2024-12-23,0.0009635512297490286,0.35,8.75e-05,0.0008760512297490286,0.0,0.0,1.1078353654307938,1.064696911813451
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1078353654307938,1.064696911813451
